date,hash,text,compound,sentiment
2009-04-07,8775625588406763128,feels slightly ill. Guess i shouldnt have eaten Mc Ds after all. ,-0.3626,negative
2009-04-07,2838847203353534515,"@awlred they dont exist  however, anodising services do exist, so i could get it done *-)",0.0772,positive
2009-04-07,-7792813775165486055,wishing she hadnt drunk so mush yestaday ,0.4471,positive
2009-04-07,-4665772120786592338,I just got an amazing new pedal.... and I just blew both of my speakers. ,0.5859,positive
2009-04-07,-4288168337528984925,I wish I was in Sydney! ,0.4574,positive
2009-04-07,2677892625741579052,@craigelder proof reading Defra Greener Living Fund bid - only a Govt dept could have a grant application deadline this close to Easter ,0.3612,positive
2009-04-07,1377470928458369544,"@hairpins ohh how i envy you natalieeee! i need a new wardrobe, and something to wear out the weekend after this! ",-0.3987,negative
2009-04-07,-4845182573887853333,@AnotherA   ,0.0,neutral
2009-04-07,7547069946409876821,@swati121 yeah i havnt got any crad/unlimited to text/call either  sucks. will catch up with you today sometime!! xxxxx,-0.2225,negative
2009-04-07,-3325070861953146367,is sad coz alison's leaving england to france tonight ,-0.4767,negative
2009-04-07,-1602881808428918477,"needs a mouse, looks like my lappy's touch pad is giving up na.  http://plurk.com/p/n0ni4",0.5994,positive
2009-04-07,3015515689933452899,what do u do when u find out that the person u supported and stood behind since day 1 tells u that in the past they tried to blow u off. ,0.3182,positive
2009-04-07,1645129667636410572,Off out to doctors appointment. ,0.0,neutral
2009-04-07,-8043118011153796446,NASA lost RAW footage from the Apollo 11 mission?  http://www.wired.com/wired/archive/15.01/nasa.html,-0.3182,negative
2009-04-07,2833359121337946035,winter is slowly creeping into Cape Town  not looking forward to it...,0.0,neutral
2009-04-07,-3530735121369140168,"@cheekybeer Document Management Systems always a good idea, although rarely seems to happen in practice ",0.4404,positive
2009-04-07,-6345644221040858841,"i hate this time, i am super bored but everyone is sleeping ",-0.1154,negative
2009-04-07,-7483577515382498976,About to ge ready for work as i have a 9 hour shift ahead of me  x,0.3612,positive
2009-04-07,-8675174833458935815,"@greyhoundgal omg front page! i'd be so excited, congratulations. sorry about torres hurting his paw tho  is that your dog?",0.6512,positive
2009-04-07,-1159991313444386294,I'm so tired for no reason (other than going to bed late and sleeping in lately)... it makes me angry... ,-0.8384,negative
2009-04-07,8411098215002568870,@Denpasar good luck!!! look forward to the update. run not an option in this wind seriously!!!! blowing a real gale ,0.7482,positive
2009-04-07,-3670370338311580744,LAST DAY AT LSHS TOMORROW ,0.0,neutral
2009-04-07,-2281583019637801666,Can't smell Tyson any more ... ,0.0,neutral
2009-04-07,7524761466976221190,wishes twitter had a translator!! Twitter just hasn't caught on in the southern hemisphere yet!! They'll get there aventually I guess! ,0.4153,positive
2009-04-07,3403814102496629727,"@ChristinaStokes Is SH working for you? For me, It says that the website is down? ",0.0,neutral
2009-04-07,-9052917450674625483,alone at the office ,-0.25,negative
2009-04-07,6955977503228217520,@J_xox ohh i hope so  not stopin till i get a reply! lol i wunder if Marvs read all the VS lyrics haha i can imagine his nxt blog about it,0.8398,positive
2009-04-07,7085793905291443191,@kleinjinx it seems like my in-laws are coming over easter. we will have to meet another time. ,0.3612,positive
2009-04-07,-1129790144635128215,My camera spoil ,0.0,neutral
2009-04-07,-370365265649837269,sooo not motivated to do work ,-0.357,negative
2009-04-07,-7443471575514501017, It still wont let me log in I know my user's thier cos anth sent me a friend request,0.4939,positive
2009-04-07,1437578154791989290,"is still waiting for a dispatch, and just got up about an hour ago, after sleeping 4 hours. Guess I'll go back to bed ",0.0,neutral
2009-04-07,-3826835414579480400,Going to sleep have a busy day going to meetings and stuff - miss my girl shes in switzerland ,-0.1531,negative
2009-04-07,3805370022780199145,@marthagoneMAD  agreed. I wish it could just be pure and easy fun.,0.875,positive
2009-04-07,-5489926485732577548,"urgh. my head hurts. think I've had about 7 hours sleep, but the cat was miaowing...   no rest for the wicked!",-0.8671,negative
2009-04-07,-882372549209326620,one hour late-bad plumbers ,0.0,neutral
2009-04-07,6127738269311194014,I really wish I was 100% better so I could be 100% awesome at work.  ,0.8748,positive
2009-04-07,-6799073434124570880,i better be allowed to go to sway sway baby concert or i'll seriously cry ,-0.2263,negative
2009-04-07,1373771403943300295,"@Silverlines tadi di PIM udah sempet lirik2 mesra, tapi baru abis makan  definitely putting it in my agenda next time i go to PIM! ",0.4574,positive
2009-04-07,6989064250674536869,"Marley and Me. I am crying like a kid, but a good movie. Have a good night people ",0.8126,positive
2009-04-07,-4717012863494039063,i've lost my favourite mac lipgloss...i'm so upset about it....i never lose things ,-0.528,negative
2009-04-07,-5578461844554910186,Pretty sure everything electrical in my house is slowly dying on me  [Like I have enough money to replace all my stuff!!!],0.8349,positive
2009-04-07,-2917461747994625831,"Bed is *painfully* tempting right now, but if I take a nap I'll probably wake up at 4pm ",-0.296,negative
2009-04-07,3878335818706130533,is frustrated that Rudd cant facilitate private enterprise investing in our broadband infrastructure..instead he needs to waste our money ,-0.7351,negative
2009-04-07,3068962882564902745,"@mercygrl oh wow, a little chubster.  You cant invite ppl to play uno on facebook at the moment ",0.6962,positive
2009-04-07,-6373034168545296117,"I want FFXII really bad, I never got a chance to play it. ",-0.4278,negative
2009-04-07,-7735741316107239268,In the garage getting an estimate for the wheel damage on my car from Sunday's  little mishap - not looking good! ,-0.7094,negative
2009-04-07,-2305604750172829807,Bah! Hairline fracture in the impellor hub  #titsuptuesday,0.0,neutral
2009-04-07,-3012607837697292755,Morning everyone. Bad dream woke me up ,-0.3612,negative
2009-04-07,-7171659022215283741,@meatrack no more sneaky late arvo surfs now man  i feel the late arvo glass off is now a distant memory of summer.,-0.0621,negative
2009-04-07,1546576081095965791,can't sleep....i have to wake up in 4 hours ,0.0,neutral
2009-04-07,-8136648128985285642,@samdj1210 Unfortunately it didn't work. But thanks for the advice. I am bed ridden today ,-0.5871,negative
2009-04-07,-9014127231102034280,Dear FBDimms please give me my 4GB of memory back.. I used to have 8  Running 90% full = crippled PC,0.5994,positive
2009-04-07,1223344591955237021,searching for a job in Berlin in summer time...don't speak german... ,0.0,neutral
2009-04-07,1349674305948862500,Piccy coming soon  -off to watch 90210. God i wanna move to america soo baadd ,0.2732,positive
2009-04-07,3029829139296464414,"Oh no, it's a Harrods day  now I really will be sick.",-0.552,negative
2009-04-07,3594267078403388167,"@tombot18 Never mind, it didn't work anyway ",0.0,neutral
2009-04-07,5466483820941931089,has been sick  and her back is veryyy bad. watching american history x. wanna watch american beauty though. buy it meeee.,-0.4588,negative
2009-04-07,3843502335748085670,Entered a online poker tournement against 49 others... finished 18th ,0.0,neutral
2009-04-07,-2136281464518790709,isnt very happy with twitter at the moment.. wont let me upload my picture  wishing dougie or tom would reply to me..,-0.3215,negative
2009-04-07,3766266148781177579,"trying to extend reading the watchmen by not reading it at all, i dont want it to end ",0.1225,positive
2009-04-07,3425600149164429059,@lucygooesy haha nice barbie backgroud! he still hasnt replied  lol,0.5803,positive
2009-04-07,-6219455686107513971,well it sunny outside..... but im stuck indoors far far away from a window  roll on dinner,-0.0129,neutral
2009-04-07,4487607183952244980,@Rhinecruise09 You're absolutely right ,0.0,neutral
2009-04-07,6270231284322791809,back to bed for me ,0.0,neutral
2009-04-07,-335570208608159586,"i have failed you, martha. ",-0.5106,negative
2009-04-07,8964137516103549236,I don't want to be a grown up yet... ,-0.0572,negative
2009-04-07,-3970857779860520454,as usual ... cooking what I hate ,-0.5719,negative
2009-04-07,-1307059639014050523,"incredibly, immensely indecisive ",-0.3134,negative
2009-04-07,2268174924556537760,so my wish didn't come true  go to hell carolina   ,-0.6064,negative
2009-04-07,-3173731873564549553,yay! 2am and not a bit tired. ,0.7268,positive
2009-04-07,7847532827232897352,@boagworld The profile picture makes a happy return! I think I need a new promo picture ,0.6114,positive
2009-04-07,8050258686122986090,"@fairy06 OMG WTF! Sure, he talks NOW. I'm at school. I don't have a phone... ",-0.5461,negative
2009-04-07,9169517943312349185,"@moony394 i'll miss him too, bb  the episode seemed unimportant after foreteen found kutner, so i stopped watching.",-0.6222,negative
2009-04-07,3874610024310468454,except for the fact JW stuff is out and it rocks... shame I'm skint! ,0.1343,positive
2009-04-07,3668585419745020709,@taitaisanchez omg i know i am so sad ,-0.6113,negative
2009-04-07,8335871557098156630,Ternyata hanya gue yang make twitter ....  ,0.0,neutral
2009-04-07,-7073632054876459795,Being in pain as I have done my back in ,-0.5106,negative
2009-04-07,-8858040138284149338,@hippychick3 clarkes shoes don't fir her - they don't go small enough for her feet - we have to go to specialist shoe shops ,0.0,neutral
2009-04-07,803245527398052653,"Off to work   ahhhh, such is life for the poor &amp; unknown... was thinking earlier how much loot that Miley Cyrus has at age 15 ...",-0.4767,negative
2009-04-07,-643569602071608843,Sitting @seb and waiting for hours. Bad customer service ,-0.5423,negative
2009-04-07,589634072807113827,"Finally wrapped.  My body has literally broken down this evening.  In bed, return of super fever ",0.2023,positive
2009-04-07,-8266841642820413060,@Yuddylicious He hatez me. ,0.0,neutral
2009-04-07,2836964490311189479,I really should be sleeping already but just can't seem to get to bed before the sun comes up. Progress on sorting out life is slow+hard. ,0.5719,positive
2009-04-07,-8409886792466928105,@jjprojects  maybe a broken mbp from eBay? One with a broken screen or something. Good luck.,-0.0772,negative
2009-04-07,93100702165454836,No O2 GPRS  Anyone else with issues?,-0.296,negative
2009-04-07,-3469491426472491844,@Ryuoky No sun here  and I was hoping to sit out on the balcony ,0.1531,positive
2009-04-07,-216225436553432381,the maine- please out me to sleep! i have tests in the morning! ,0.4374,positive
2009-04-07,6442713078068695327,WANTS TO BUY BIG BANG THEORY ON DVD!!  byeeee.x,0.0,neutral
2009-04-07,-6943106366125573228,Fucking boredom... Makes me wanna go have a smoke... ,-0.3804,negative
2009-04-07,5539117303855117711,@kimberley_ lol awww!  I want a cuddles now  you almost made my eyes  leak. love you too &lt;3,0.7345,positive
2009-04-07,-4873148549895659735,Sleep for now then get up in 4 hours  then a very busy week aghhhhh,0.0,neutral
2009-04-07,-550048401694021809,@phil_hellmuth So sad ,-0.5256,negative
2009-04-07,-7170933105342440132,"My cousins can't stop playing Frozen Bubble Twisted &amp; Resco Bubble. Bye bye #N85, see you after a week or two ",0.0762,positive
2009-04-07,5702555287208964840,Pure hurt my neck at the gym ,-0.5267,negative
2009-04-07,3550963977480902648,work time ,0.0,neutral
2009-04-07,-7974420653957910538,I'm not ready for school yet ,-0.2755,negative
2009-04-07,4690234569934839162,Today's plan: driving back to Vienna: spring cleaning in my flat ,0.0,neutral
2009-04-07,-3721294989851366438,@HippyDi that's sad ,-0.4767,negative
2009-04-07,4708238537412362405,"suck , when you know you haven't done anything wrong , but it feels like you have ",0.4726,positive
2009-04-07,846695576520232551,@dian_yach I would love to swim but don't know how  ,0.3818,positive
2009-04-07,401214751733327005,"Mmmm, i want eatser show on the 14th; not 15th   this is bad for me  Maddie D:",-0.0688,negative
2009-04-07,-2176918599309098506,"Today I'm really amazed (scared) by how many basic errors I find on e-commerce websites. Wrong error messages, no loading icons, etc. ",-0.8436,negative
2009-04-07,-908417363083598719,why won't twitter let me change my picture? ,0.0,neutral
2009-04-07,6504887184019540428,"@ZoeAimee I'm trying to research some dude for my english assignment that is due tomorrow, and my internet keeps freezing and won't load ",-0.1027,negative
2009-04-07,-4160308901699068339,"just got up, pshhh going on the trampoline, even though I am all sore ",-0.3612,negative
2009-04-07,-8724059880116420130,Homework ,0.0,neutral
